NEED_DOCTOR	I need to see a doctor	Je dois voir un médecin
NEED_HOSPITAL	I need to go to the hospital	Je dois aller à l'hôpital
NEED_AMBULANCE	I need an ambulance	J'ai besoin d'une ambulance
WHERE_GET_MEDICINE	Where can I fill this prescription?	Où puis-je acheter ce médicament ?
WHEN_RETURN	When do I have to come back?	Quand dois-je revenir?
HOSPITALIZATION_Q	Do I have to be admitted to the hospital?	Es-ce que je dois aller à l'hôpital?
SUFFER_ICD10_J45	I have asthma	J'ai de l'asthme
SUFFER_ICD10_J41	I have chronic bronchitis	J'ai une bronchite chronique
SUFFER_ICD10_I50	I have heart failure	J'ai une insuffisance cardiaque
SUFFER_ICD10_I21	I had a myocardial infarction	J'ai eu un infarctus (du myocarde)
SUFFER_ICD10_G40	I have epilepsy	Je suis épileptique
SUFFER_ICD10_C00	I have cancer	J'ai un cancer
SUFFER_ICD10_A16	I have tuberculosis	J'ai la tuberculose
SUFFER_ICD10_E10	I have diabetes	Je suis diabétique
SUFFER_HIV	I have HIV	J'ai le V.I.H.
SUFFER_ICD10_C90	I have leukaemia	J'ai la leucémie
SUFFER_ICD10_D57	I have sickle cell disease	J'ai une sicklanémie (Syn: hémoglobinose SS , Drépanocytose homozygote
SUFFER_ICD10_D56	I have thalassaemia	J'ai la thalassémie
SUFFER_ICD10_F32	I have chronic depression	Je suis dépressif/dépressive
SUFFER_ICD10_F20	I have schizophrenia	Je souffre de schizophrénie 
SUFFER_ICD10_F31	I have bipolar disorder	Je souffre de troubles bipolaires
HERE_MY_MEDICATION	This is my medication	Ce sont mes médicaments
DAILY_MEDICATION	I take this medication every day	Je prends ces médicaments tous les jours
PERMANENT_MEDICATION	I have been taking this medication for years	Je prends ces médicaments depuis des années
NEED_MORE_MEDICATION	I need more of this medication	J'ai besoin de plus de ces médicaments
SUFFER_INJURY	I was injured	Je suis blessé/blessée
SUFFER_BEATING	Somebody hit me	On m'a frappé/frappée
SUFFER_KNIFING	I was stabbed/ cut with a knife	On m'a frappé/frappée avec un couteau
SUFFER_CAR_ACCIDENT	I was hit by a car	J'ai été renversé/renversée par une voiture
SUFFER_STING	I was stung by an insect	J'ai été piqué/piquée par un insecte
SUFFER_BITE	I was bitten	J'ai été mordu/mordue
SUFFER_FALL_FROM_HEIGHT	I fell from a height	Je suis tombé/tombée d'une certaine hauteur
SUFFER_FALL 	I fell down	Je suis tombé/tombée
HERE_PAIN	It hurts here	J'ai mal ici
PAIN_MOVES_A_B	The pain started here and goes to here	J'ai mal d'ici à là / 
PERMANENT_PAIN	The pain is there all the time	La douleur est persistante/ J'ai tout le temps mal
NON_PERMANENT_PAIN	The pain comes and goes	La douleur n'est pas continue / 
PAIN_WHEN_TOUCHED	It hurts when I touch it	J'ai mal lorsque je touche
PAIN_WHEN_STANDING	It gets worse when I stand up	C'est pire lorsque je suis debout
PAIN_WHEN_LYING	It gets worse when I lie down	C'est pire lorsque je me couche
SHARP_PAIN	It is a sharp pain	C'est une douleur aiguë
DULL_PAIN	It is a dull pain	C'est une douleur diffuse
SUDDEN_PAIN	The pain started suddenly	 / La douleur est apparue soudainement
GRADUAL_PAIN	The pain started gradually	La douleur est venue progressivement / 
KNOWN_PAIN	I have had this pain before	J'ai déjà ressenti cette douleur
UNKNOWN_PAIN	I have never had this pain before	Je n'ai jamais ressenti cette douleur
SUFFER_BLEEDING	I am bleeding	Je saigne
SUFFER_ICD10_R31	There is blood in my urine	J'ai du sang dans l'urine
SUFFER_ICD10_K92	There is blood in my faeces	J'ai du sang dans les selles
SUFFER_ICD10_K92	There is blood in my vomit	Je vomis du sang / 
SUFFER_ICD10_R04.2	I am coughing up blood	Je crache du sang
SUFFER_ICD10_K62	I am bleeding from my anus	Je saigne de l'anus
SUFFER_ICD10_R04.0	I have a nosebleed	Je saigne du nez
SUFFER_ICD10_N93	I am bleeding between my periods	Je saigne entre mes menstruations
SUFFER_ICD10_N95	My periods finished, but I am bleeding again	Je suis ménopausée, mais je saigne encore
FMA_7154	head	Tête
